content,score
"Banyak yang gak ada di mapnya, jelek mapnya bikin ribet",1.0
"Driver'a ga mw, klo orderan dkt krn byran'a murah, jd sgt susah ntk orderan dkt. Apa gi klo di suruh nalangin dlu, ga mw kuar modal",1.0
"Saya kecewa, driver belum sampai tapi sudah pencet pengemudi sampai. saya menunggu lama,  saya juga yg kena biaya tambahan karna waktu menunggu berbayar lah salah driver belum sampe ko udah pencet sampe aja, bawa motor rusuh mana marah2 padahal titik penjemputan saya sudah sesuai. karena driver pencet pengemudi sampai saya jadi kena waktu tunggu berbayar padahal malah saya yg nungguin driver, gimana sih",1.0
"Gak semua tempat/lokasi terdapat di aplikasi ini, jd kalau mau cari lokasi tujuan atau lokasi penjemuputan agak susah karna ga ada lokasinya. Di perbaiki lagi ya",1.0
"Sebenarnya aplikasinya lumayan, tapi yg mengecewakan ada waktu tunggu gratis dan membayar yg justru bisa dimanfaatkan oleh driver yg tdk jujur misalnya seperti saya sedang memesankan driver sudah blg sampai namun di maps blm sampai, waktu pertama kali saya cancel karena terlalu lama justru yg ke 2 kali dgn org yg sama lama juga tetapi justru driver yg matah karena waktu pertama kali saya cancel dan akhirnya yg ke 2 saya jadi membayar lebih mahal",1.0
"Sorry sekedar masukan saja, sepertinya driver2 Maxim harus di training ulang Banyak saya temukan driver2 yg tidak sopan Dan tidak jarang juga yg memaki2 dengan kata2 yg tidak pantas, bukan cuma saya yg mengalami Beberapa teman saya juga mengalami hal yg sama Mohon untuk di tingkatkan lagi pelayanannya 🙏",1.0
"Fitst impresi gua pertama pakai aplikasi ini gak bagus. Udah pesen, driver keliatan di map awalnya, terus ngilang gitu aja. 15 menit lg sampai menurut aplikasi, ditungguin gk dateng, di hubungi gak bisa",1.0
"Ini saya topup kok ga masuk2 ya ?? Diemail jg ga jawab2, masa slow respon bgt Tolong di proses Id : 67361984",1.0
Mau muntah .bingung gak detail ini aplikasi mau ngirim barang map nya buat sakit mata tolong dulu perbaiki aplikasi ini mau nentukan titik susah .,1.0
"aplikasi anjngg, Nyesel gw download ni aplikasi, masa udah hampir 1 jam ngga dapet driver, Dah lahh hapus aja ni aplikasi gblkkk ini😡",1.0
"Aplikasi tolol. Gw ga order malah ditelponin driver mulu. Sampe aplikasi gw unistall tetep aja ditlp driver yg berbeda. Malah nyuruh cancel dr gw. Gmn gw bs cancel, lah wong aplikasinya aja udh diuninstall sebelumnya!!!",1.0
"Sebagai masukan. Buat aplikasi tersebut bisa dibuka dan digunakan, apabila no handphone aktif dan terpasang di perangkat handphone. Tujuannya untuk keamanan dan kenyamanan supaya bisa dihubungin.begitu juga driver. Karena kebiasaan orang indonesia sebagian besar sering gonta ganti no handphone ketika dihubungi no hp tidak aktif.dan juga app tersebut sering disalahgunain oleh sebagian oknum yg tidak nertanggung jawab untuk penipuan. Selagi belum dirubah saya terus kasih bintang satu.trimakasih",1.0
Alamat susah di cari ciantra cikarang selatan gak ada titiknya,1.0
"Aneh..tarif motorcycle bisa berubah ya dlm hitungan menit,naik langsung tarifnya!..Padahal sy kasih alamat bener contoh(gang 8 no 13a)malah drivernyake gang 7 sdh jelas2 sy cantumkan gang 8,malah driver bilang saya salah tulis,2x tulis alamat jelas ttp customer yg disalahkan. Kecewa aja.!",1.0
"APLIKASI JELEK MASA TIDAK DIBERI KETERANGAN YG HARUS DIBAYAR BERAPA, TAUTAU SAYA BAYAR DOUBLE 2X LIPAT",1.0
Kenapa tarif tidak muncil. Cuma muncul pesan. Kan gk tau hrganya. Klo d klik otomatis pesan,1.0
Apl nya buruk gag bagus Belum order tiba2 terpesan langsung Tujuan nya pun belum di buat sudah terpesan burukkkkkkkkk,1.0
Menyesal download apl Maxim mitra driver TDK mau rugi. Klo penjemputan jauh di batalkan. Memang TDK kalah dgn grab dan gocar . Pihak Maxim tidak memberi Suspen kepada mitra yg membatalkan orderan lebih dari 3x sperti grab. Akhirnya kami pun capek pesan order berkali kali jika penjemputan jauh di batalkan. Sangat tidak memuaskan,1.0
Driver lama sampe ke titik penjemputan dan Banyak yang blum tau rute atau map,1.0
"Pelayanan yang sangat jekek,sopir menghidupin musik keras keras kaca dibuka tidak mau pake ac,takut minyak habis.sudah di komplain tapi sopir tidak mengerti. Sembrautan .menurut padangan saya gocar tetap lebih bagus.bnyak yang tolol sopirnya",1.0
"pdhl saya udah cancek tp tetep ada order masuk, gilasih",1.0
map nya susah gak sprt umumnya tambah lagi ribet dan lambat aplikasinya,1.0
"Maxim car Samarinda kota mengecewakan, meminta uang lebih yg menurut saya TDK sejauh yg saya kira. Saya pasti kasih uang lebih klo memang jauh betul saya ngerti kok kerja itu capek tpi dalam kerja itu kejujuran ya tolong saya tegaskan jangan ngambil kesempatan dalam kesempitan dlm hal apapun!",1.0
Murah tp lama bnget Dari kemaren ndk mencari driver mulu,1.0
Aplikasi Taik.. Nyari alamat di pencarian saja nggak becus. Alamat yg dipinta lain dan nggk ada di Mapnya. Hapus saja!!!!,1.0
Susah cari lokasi di maps nya..bnyak yg ga da,1.0
Ini aplikasi yg tidak mementingkan pnumpang. Mau lu khilangan apa kek. Mau lu di turuni di tengah jalaan. Lu komplain ke cs nya. Pcma aja gak ngaruh sma driver. Ini angkot berbasis online aja. Apa lgi lu hilang hp.pgen balik lagi? Mimpi lu wkskwkw. Maka nya klo naik mobil ol jgn cri murahan. Pk donk gocar/grabcar. Yg pasti2 aja .,1.0
"gak jelas, tiap order makan udah menunggu lama gak dapet2 driver padahal di map penuh..  sekarang ditambah car pun gtu, mentang2 rute dekat.",1.0
gps driver nya suka hilang .. jd gk tau posisi driver saya ada dmn,1.0
Aneh. Harga di awal beda sma setelah sampai. Mlah lebih bnyak lagi. Alasan draiver jalur nya berbeda. Sekalian maps nya di perbaiki. Sangat tidak lengkap. Cari tempat aja susah nya . Beda sma gojek.,1.0
Aplikasi nya sulit digunakan. Fiturnya tidak simpel dan layout nya membingungkan.,1.0
Tlng dong sy hmpir 20 kali mau pesan Maxsim kok nga bisaa.padahal driver nyaa dkt dkt,1.0
"Driver kelen kasar2 x ngomong lewat chat, banyakan driver ganda dari ojol lain...",1.0
"Maxim driver kurang tertib dan seenaknya sendiri. Driver beralasan bensin habis sebelum sampai tujuan. Untuk maxim tolong ditindak. Nama driver dan motor yg dikendarai ,Arif Shidarta Surya Putra dengan Motorcycle, Merk Honda Vario warna hitam, nopol H6181UW. Tolong kedepan foto driver juga di pajang di aplikasi. terimakasih Mohon untuk pihak maxim segera direspon.",1.0
Kenapa ko maxim jadi susah dapet driver.. trus kenapa sekarang setelah d update pas mau masuk aplikasi nya lgsg terhenti.. ga bisa d buka..,1.0
Tolong dong lebih detail ngasih titik alamatnya banyak driver yang nyasar,1.0
Aplikasi payah! Cari driver lamaaaaanyaaaaa bukan main! Menyediakan tarif murah tp tdk berkualitas!!,1.0
"selalu eror, dobel2 orderan, ongkirnya tiba2 jdi 2x lipat. pas butuh kali jdi berabe. ditambah lagi bnyk kali driver gatal. di tengoknya nomor yg terdaftar ada wa nya. ngechat2 dri wa. bapak2 anak muda sama aja. tlg dong di privasi nomor nya. jdi gk nyaman trus2an gni di uninstall jg lama2",1.0
Payahhh... Untuk Delivery susah dapat pelaksanax padahal sdh di percepat.. bintang 1 aja dlu yaa..!! Mohon di benahi..!!,1.0
Aplikasi sering keluar sendiri dan tidak bisa masuk lagi ke aplikasi. Padahal sudah dapat driver....,1.0
"Tolong khusus maps aplikasi ditingkatkan dan dihubungkan ke maps google agar memudahkan user, susah kali lah saya ini cari alamat, mending pke GRAB aja lah saya ini",1.0
kembali seperti dulu donk bisa liat harga dulu baru pesan,1.0
tolong kembalikan uang saya 10k.. saya tdk naik maxim bike.. tpi diminta uang ganti rugi bensin... g mrasa . tiba2 datang driver..... tolong ganti. saya tdk ikhlas,1.0
"sangat2 Mengecewakan dengan driver yang suka rusuh dan berkata kasar, padahal saya sudah lakukan sesuai titik map. tapi di bilang saya bohongi dia. anehnya, sudh di cancel tapi masih bisa ngechat dan berkata kasar. jadi saya unistal saja. aplikasi suka eror.",1.0
"Driverx semua pemalas, percuma pkai aplikasix giliran order tpi ongkir murah gak ad yg mau nerima. Gliran ongkir tinggi lgsg dapat. Lbh baik jg aplikasi ojol lain, mending hpus sj aplikasix prcm d pkai pelayanan sangat tdk bgus.......",1.0
"gila... parah ini driver padahal deket tapi kenapa driver ga mau di kosih ongkos sesuai di aplikasi, ongkos di aplikasi cuma 12k, pas sudah sampai di lokasi malah dia minta 32k. gila gila gila.. sory langsung W uninstal aj ini aplikasi, karna driver bikin kecewa customer.",1.0
"Saya mw mengirim food, dan saya lihat dipeta begitu banyak driver nya tetapi masih tetap tertera lg mencari driver. pada hal saya coba berkali kali masih aja tetap tertulis mencari driver, smpai driver tdk menerima, aplikasi macam apa ini sungguh aplikasi yg jelek skali, tdk profesional banget, Saya tulis komen ini dg tdk memberi bintang tdk bisa diposting, truss saya coba kasih bintang satu baru bisa diposting, Sungguh aplikasi pemaksaan.",1.0
TOLONG PERBAIKI DULU AKHLAK DRIVER KALIAN YAA... TIDAK SOPAN DAN SEMENA-MENA BANGET👎,1.0
Keren sih ini aplikasi nyari duidnya gitu bnget menguras emosi dan jiwa! nyari driver susah bnget padahal dilihat di maps si driver ada dmna2. ini aplikasinya yg gini apa drivernya😆 klo udh dipercepat byar 2rebu aja langsung dapett ngakak sih🤣🤣🤣🤣,1.0
"Lamaaa, ojol paling lamaa, driver gatau jalann, aplikasi ojek paling jelek pokoknya",1.0
Aplikasinya jelek amat. Murah sich murah tp ampun DJ nyari driver lama banget. Bs berjam2 baru dapat driver. Mana jg maps nya jadul amat.,1.0
Coba update kembali lokasi nya saya susah kalau mau jembut di perum saya,1.0
aplikasinya sangat ruwet. sangat tidak mudah di pahami. saya sampai salah pencet.. tiba2 udh langsung order,1.0
maxim kurang dalam memberi penangan kalo driver terjadi apa apa. cuma meras keringat driver tampa ada timbal balik,1.0
Aplikasi ini makin hari makin rumit!! Minta hub kode aja satu abad!,1.0
Unistal aja gal bermutu. Gua cape² menunggu malah di cancel,1.0
"Sebelumnya jam 11 order maxim ke suatu tempat sudah lancar sampai ke tujuan, tapi tiba"" jam 2 siang saya lagi nonton youtube ada notif order sendiri ke tujuan yg sama waktu order jam 11, sehingga driver marah2 katanya dikerjain. ADA APA INI dengan Aplikasinya. mohon diperbaiki aplikasinya Maxim.",1.0
maxim maps nya jelek selalu berputar putar lebih jauh dari rute padahal ada rute yang lebih cepat kalo rute nya beda 10m ga masaalah ini sampe 20 menit lebih buang buang waktu kalo lagi butuh cepat tempat yang udah punya nama aja engga ada di maps jadi harus cari yang dekat dengan lokasi ribet tolong di perbarui,1.0
Murah sih tp parah setiap saya order delivery psti lama betul kada ga ada dapat tulisanya mencari driver trs. Sangat tidak membatu bagi kita pedagang online,1.0
Tolong atas nama driver Angga Riyadi kalo masih mau kerja yg bener dong setiap kali saya dapat dia orderan gapernah bener gabener nyampe di lama2in bikin kecewa aja,1.0
psn deliver lamanya minta ampun bahkan ga dapat driver dr pagi SMP mlm. Niat g sih.... Mending D hapus aja aplikasi delivery nya amat sangat tidak membatu bagi kita usaha online. Malah menghambat dan menyusahkan kita,1.0
"Ga ngerti dgn sitem nya, ko ga ada ijin dulu tau2 driver datang padahal tujuan blm tau kemana2 nya",1.0
Maps nya kurang lengkap. Tolong lebih lengkap lgi msh bnyk alamat dgn tulisan posisi maker. Dan kami kesusahan untuk mendapatkan driver.,1.0
"Titik ojol yg ga tepat, efeknya jadi menunggu lama bgt, TOLONG DIPERBAIKI.",1.0
"apl tolol udah updete , map nya bukan nya makin bener malah ngaco , TOLOL",1.0
Sebenernya ni aplikasi bagus ada beberapa driver baik2 dan ada etikanya sebagian enggak dan rata2 mereka buta maps. Kaya skrg kejadiannya saya order dari posisi say 5 menit lah ini bisa menunggu 20 menit.. Di telpon ga di angkat driver kalo dia nyasar . Sehingga saya jadi telat ke kantor cuma nungguin driver anda,1.0
"Titik Maps Driver dan Titik Maps Customer Tidak pernah Sama, Maka Sering Terjadi Salah Faham Antara Driver dan Customer, Ini Sering Terjadi Bukan Cuma 1 atau 2 x saja, HARAP D PERBAIKI",1.0
"Aplikasi tidak berguna,menunggu lama  pas udh dpt eror gblk anying sialan emak gw marah"" ke gw bkin emosi dibulan puasa adlh taeeeeek",1.0
"aplikasi bodoh pe,A .mesan sendiri padahal gua lagi nonton yuotube. driver tlp marah g jelas ajak ribut ,emang sinting aplikasi ini ayo hapus guys ,kita pakai GRAB aja aplikasi terbaik",1.0
driver pada salah lokasi jemput mna uda main uda pencet sampai telah sampai padaln masih nyari lokasi kan kena waktu tunggu rugi saya jadi bayar bisa sampe 2x lipat tolong perbaiki kinerja mau saya ksh jelek semua driver tapi kasihan...,1.0
"Saya pengguna baru maxim diwilayah depok setiap saya order car ga ada driver yg mau ambil orderannya padahal udh di percepat dan tarif udh dinaikan malah harga nya udh saya naikkan melebihi tarif grabcar,driver maxim pada belagu belagu klo gak mau kerja di dunia online mending cari kerjaaan laen aje masih banyak aplikasi online sekarang saya lebih sering naek grab ketimbang maxim yg driver nya pada belagu,sombong",1.0
Aplikasi jelek kok kalo kami yg sampai berjam2 menunggu ngga ada penurunan pembayaran.. Giliran kamo telat hanya beberapa menit (4menit saja) kok lanhsung naik tarif pembayarannya 😡,1.0
ini kok saya mau login. gak bisa bisa yah.. mendingan di perbaiki dulu sistemnya. saya gak bisa order hanya karna saya gak bisa login. mohon perhatiannya🙏🏼,1.0
"Tolong ya pasang MATA BACA BAEK"" INI MASUKAN DAH CAPEK SY TIAP PESAN MAXIM ALASANNYA MINTA DI BATALIN SUDAH menunggu LAMA MINTA batal SDH SERING DAN SELALU BERULANG KALAU REKRUT DRIVER TOLONG JNG PKE ORG YG GAK MAU KERJA.. PALING JENGKEL SY SM MAXIM MOBIL MAUNYA MILIH"" KALAU TDK MAU NDA USAH JADI MAXIM!PALING BURUK",1.0
Kurang murah lah. Ngapain coba di naikin harganya. Klo murah kan elo bnyak orderan ngab. Kesejahteraan driver no 100 lah 😂,1.0
Yg comment Rata-rata cs miskin.. Pedit... Irit yg maunya harga murah... Hahaha.. Kelaut aja cs cs kaya gitu,1.0
"Hari saya uninstall aplikasi sialan ini , astagaa driver lama sekali dtg 15 menitt saya menunggu lalu dtg"" dpt driver tua yg lemot sekali astaga 5x saya suruh cepat tpi ttp saja , sya mau brangkat kerja telat . Sangat"" mengecewakan🤨",1.0
Payah aplikasi Maxim giaman mau bersaing dengan platform yang lain.,1.0
Knpa saya gk bisa login.. Gmn sih.. Masukan no hp aja trs.,1.0
Tidak memuaskan App ini. Banya driver di dekay tapi gak ada yang terima,1.0
"Masa pesan d sangka meragukan baru pertama x,seharusnya driv yang ngontek duluan malah nyalahin yg pesen aneh..",1.0
"Parah driver maxim, beli pesanan difood tapi tidak sesuai lokasi yg dipesan. Hancur maxim. Ga lagi² pesan dimaxim kapokkkk!!!",1.0
Tolong ya saya dh beberapa kali batalin cuma mau ambil paket aja lama bgt cari pengemudinya lelet,1.0
"Oiii ... Butuh brapa bnyak baru klen ambil orderan ini???masak iya belik obat sama blik makan & rokok. Gk di openi sama driver nya.. Tolong lah jngan gt,ambil orderan tu jngan pilih2. Kyk mna mau laku klu ambil orderan aj pilih2. Kecewa",1.0
Kok maxim jdi suka lelet yaaa udah gtu bnyk driver yg suka ngebatalin orderan sesukanya...trus waktu tunggu dri yg 4 menit udah di menit terakhir tiba2 berubah jd 8 menit... Asli sumpah ..turun bget aplikasi maxim sekarang...mana makin susah nyari driver,1.0
Saya pesan pood & shop kok lama banget mencari driver yg mau,1.0
"Aplikasi pembunuh driver. Ongkos naik mobil lebih murah dari naik beca. Membuat usaha kecil Beca mati, ojek pangkalan mati, angkot mati. Dan driver juga mati perlahan². Kalian ambil keuntungan dengan persaingan bisnis yg tidak berperasaan. Driver kalian banyak berkeluh kesah ditengah kebutuhan hidup.",1.0
Tarif murah tapi teman saya habis dijambret dan terus pihak maxim gak tanggung jawab pihak cs juga tidak membantu,1.0
"Maps nya diupdate dong, masa maps nya beda bangett kaya maps jaman dulu.. Jadi susah tempat buat titik penjemputan nya",1.0
"Yang komen sok kritis sadar diri lah kalian. Udah miskin minta macam2 pula. terimakasih kenapa sudah diantarkan pakai ongkos murah. Kalau mau enak nyaman ya beli kendaraan sendiri atau bayar lebih mahal. Orang seperti ini yg susah nih. Org miskin yg sombong. Kalau saya ubah bintang ke 1 karena Maxim aplikator kejam sedunia. Ongkos naik taxi koq lebih murah dari Beca. Tukang Beca mati, angkot mati driver kalian juga mati²an agar gak tekor. Sadis kalian.",1.0
kall gak niat buat aplikasi . ya gak usah ya bos. macet tross.,1.0
Kalau jadi penumpang maxim jangan lah menipu jadi bisa merugikan driver,1.0
"Memng murah si tpi ordernya di cansel trus mna sya butuh cepat lagi,sya diturunin di tengh jalan mna lagi hujan alasanya jalan nya rusak,pdhl enggak,trus sy dikasih bayar lbih lagi klau bsa ngak pake bintang sya ngak akan kasih bintang buat aplikasi ini",1.0
"Aplikasi konyol 😆 driver mobil nya ga ada yg beres, entah mobil ngaco, driver nya temperamen, driver nya aneh, tarif minta selalu lebih. Tapi untuk motor ya lumayan bagus lah ya. Kapok lah saya ga akan pernah pake ini aplikasi lagi 😆 Sebelah lebih mahal, tapi sesuai kualitas ternyata😆",1.0
"Aplikasi susah operasikan terutama penentuan titik lokasinya,lebih2 orang awam yang baru ngerti gedget, saran saya, klo bisa Maxim kerja sama dengan google maps, supaya orderan cepat dipesan, seperti ojol2 lainnya.mohon dipertimbangkan dan diperbaiki lagi.",1.0
Harga emng murah. Maps Nha kacau bakaum. Ngirim barang sampe muter2 kasian driver,1.0
"Aplikasi aneh. Sudah membatalkan pesanan go massage tapi terapis tetap datang. Histori yg muncul perjalan R2. Terapis nya double job , driver R2 pula . Riskan krn dari jalanan menemui kita.",1.0
